2019-06-07 09:07:04,798 p=12171 u=ursravik |  ...ignoring
2019-06-07 09:07:04,831 p=12171 u=ursravik |  TASK [patchcheck : debug] **********************************************************************************************************************
2019-06-07 09:07:04,877 p=12171 u=ursravik |  skipping: [localhost]
2019-06-07 09:07:04,959 p=12171 u=ursravik |  TASK [patchcheck : copy] ***********************************************************************************************************************
2019-06-07 09:07:05,874 p=12171 u=ursravik |  changed: [localhost -> localhost]
2019-06-07 09:07:05,896 p=12171 u=ursravik |  TASK [patchcheck : Remove old /tmp/repoinfo-servername] ****************************************************************************************
2019-06-07 09:07:06,405 p=12171 u=ursravik |  ok: [localhost]
2019-06-07 09:07:06,435 p=12171 u=ursravik |  TASK [patchcheck : Copy repo info to /tmp/repoinfo-servername] *********************************************************************************
2019-06-07 09:07:06,481 p=12171 u=ursravik |  skipping: [localhost]
2019-06-07 09:07:06,518 p=12171 u=ursravik |  TASK [prepatch : stat] *************************************************************************************************************************
2019-06-07 09:07:06,787 p=12171 u=ursravik |  ok: [localhost]
2019-06-07 09:07:06,814 p=12171 u=ursravik |  TASK [prepatch : Run pre-check.sh before patching to capture data] *****************************************************************************
2019-06-07 09:07:07,271 p=12171 u=ursravik |  changed: [localhost]
2019-06-07 09:07:07,296 p=12171 u=ursravik |  TASK [prepatch : copy prechecks output back to control node] ***********************************************************************************
2019-06-07 09:07:07,644 p=12171 u=ursravik |  changed: [localhost]
2019-06-07 09:07:07,718 p=12171 u=ursravik |  TASK [prepatch : copy] *************************************************************************************************************************
2019-06-07 09:07:08,213 p=12171 u=ursravik |  changed: [localhost -> localhost]
2019-06-07 09:07:08,215 p=12171 u=ursravik |  PLAY RECAP *************************************************************************************************************************************
2019-06-07 09:07:08,215 p=12171 u=ursravik |  localhost                  : ok=8    changed=5    unreachable=0    failed=0   
2019-06-07 09:07:57,667 p=12703 u=ursravik |  PLAY [nonoracle] *******************************************************************************************************************************
2019-06-07 09:07:57,684 p=12703 u=ursravik |  TASK [Gathering Facts] *************************************************************************************************************************
2019-06-07 09:08:01,464 p=12703 u=ursravik |  fatal: [lin03]: FAILED! => {"msg": "Incorrect sudo password"}
2019-06-07 09:08:01,468 p=12703 u=ursravik |  	to retry, use: --limit @/home/ursravik/patching/rhel/patchstatus.retry

2019-06-07 09:08:01,469 p=12703 u=ursravik |  PLAY RECAP *************************************************************************************************************************************
2019-06-07 09:08:01,469 p=12703 u=ursravik |  lin03                      : ok=0    changed=0    unreachable=0    failed=1   
2019-06-07 09:37:51,169 p=14365 u=ursravik |  PLAY [nonoracle] *******************************************************************************************************************************
2019-06-07 09:37:51,186 p=14365 u=ursravik |  TASK [Gathering Facts] *************************************************************************************************************************
2019-06-07 09:37:54,795 p=14365 u=ursravik |  fatal: [lin03]: FAILED! => {"msg": "Incorrect sudo password"}
2019-06-07 09:37:54,802 p=14365 u=ursravik |  	to retry, use: --limit @/home/ursravik/patching/rhel/patchstatus.retry

2019-06-07 09:37:54,802 p=14365 u=ursravik |  PLAY RECAP *************************************************************************************************************************************
2019-06-07 09:37:54,803 p=14365 u=ursravik |  lin03                      : ok=0    changed=0    unreachable=0    failed=1   
2019-06-07 09:38:25,118 p=14422 u=ursravik |  PLAY [nonoracle] *******************************************************************************************************************************
2019-06-07 09:38:25,136 p=14422 u=ursravik |  TASK [Gathering Facts] *************************************************************************************************************************
2019-06-07 09:38:27,072 p=14422 u=ursravik |  ok: [lin03]
2019-06-07 09:38:27,097 p=14422 u=ursravik |  TASK [patchcheck : Check if there are packages to update] **************************************************************************************
2019-06-07 09:38:28,130 p=14422 u=ursravik |  fatal: [lin03]: FAILED! => {"changed": true, "cmd": "timeout 2m yum check-update", "delta": "0:00:00.231069", "end": "2019-06-07 19:08:27.685644", "msg": "non-zero return code", "rc": 1, "start": "2019-06-07 19:08:27.454575", "stderr": "There are no enabled repos.\n Run \"yum repolist all\" to see the repos you have.\n To enable Red Hat Subscription Management repositories:\n     subscription-manager repos --enable <repo>\n To enable custom repositories:\n     yum-config-manager --enable <repo>", "stderr_lines": ["There are no enabled repos.", " Run \"yum repolist all\" to see the repos you have.", " To enable Red Hat Subscription Management repositories:", "     subscription-manager repos --enable <repo>", " To enable custom repositories:", "     yum-config-manager --enable <repo>"], "stdout": "Loaded plugins: fastestmirror", "stdout_lines": ["Loaded plugins: fastestmirror"]}
2019-06-07 09:38:28,130 p=14422 u=ursravik |  ...ignoring
2019-06-07 09:38:28,154 p=14422 u=ursravik |  TASK [patchcheck : debug] **********************************************************************************************************************
2019-06-07 09:38:28,225 p=14422 u=ursravik |  ok: [lin03] => {
    "msg": "System lin03 not registered or no packages found to update"
}
2019-06-07 09:38:28,256 p=14422 u=ursravik |  TASK [patchcheck : copy] ***********************************************************************************************************************
2019-06-07 09:38:29,149 p=14422 u=ursravik |  changed: [lin03 -> localhost]
2019-06-07 09:38:29,175 p=14422 u=ursravik |  TASK [patchcheck : Remove old /tmp/repoinfo-servername] ****************************************************************************************
2019-06-07 09:38:29,916 p=14422 u=ursravik |  ok: [lin03]
2019-06-07 09:38:29,937 p=14422 u=ursravik |  TASK [patchcheck : Copy repo info to /tmp/repoinfo-servername] *********************************************************************************
2019-06-07 09:38:30,993 p=14422 u=ursravik |  changed: [lin03]
2019-06-07 09:38:31,016 p=14422 u=ursravik |  TASK [prepatch : stat] *************************************************************************************************************************
2019-06-07 09:38:31,584 p=14422 u=ursravik |  ok: [lin03]
2019-06-07 09:38:31,616 p=14422 u=ursravik |  TASK [prepatch : Run pre-check.sh before patching to capture data] *****************************************************************************
2019-06-07 09:38:31,676 p=14422 u=ursravik |  skipping: [lin03]
2019-06-07 09:38:31,719 p=14422 u=ursravik |  TASK [prepatch : copy prechecks output back to control node] ***********************************************************************************
2019-06-07 09:38:31,759 p=14422 u=ursravik |  skipping: [lin03]
2019-06-07 09:38:31,803 p=14422 u=ursravik |  TASK [prepatch : copy] *************************************************************************************************************************
2019-06-07 09:38:31,843 p=14422 u=ursravik |  skipping: [lin03]
2019-06-07 09:38:31,853 p=14422 u=ursravik |  PLAY RECAP *************************************************************************************************************************************
2019-06-07 09:38:31,854 p=14422 u=ursravik |  lin03                      : ok=7    changed=3    unreachable=0    failed=0   
2019-06-07 09:41:59,679 p=14782 u=ursravik |  PLAY [nonoracle] *******************************************************************************************************************************
2019-06-07 09:41:59,691 p=14782 u=ursravik |  TASK [Gathering Facts] *************************************************************************************************************************
2019-06-07 09:42:01,243 p=14782 u=ursravik |  ok: [lin03]
2019-06-07 09:42:01,261 p=14782 u=ursravik |  TASK [patchcheck : Check if there are packages to update] **************************************************************************************
2019-06-07 09:42:11,236 p=14782 u=ursravik |  fatal: [lin03]: FAILED! => {"changed": true, "cmd": "timeout 2m yum check-update", "delta": "0:00:09.410786", "end": "2019-06-07 19:12:10.783194", "msg": "non-zero return code", "rc": 100, "start": "2019-06-07 19:12:01.372408", "stderr": "", "stderr_lines": [], "stdout": "Loaded plugins: fastestmirror\nDetermining fastest mirrors\n * base: mirror.nbrc.ac.in\n * extras: mirror.nbrc.ac.in\n * updates: mirror.nbrc.ac.in\n\nNetworkManager.x86_64                   1:1.12.0-10.el7_6                updates\nNetworkManager-libnm.x86_64             1:1.12.0-10.el7_6                updates\nNetworkManager-team.x86_64              1:1.12.0-10.el7_6                updates\nNetworkManager-tui.x86_64               1:1.12.0-10.el7_6                updates\nbind-libs-lite.x86_64                   32:9.9.4-73.el7_6                updates\nbind-license.noarch                     32:9.9.4-73.el7_6                updates\ncronie.x86_64                           1.4.11-20.el7_6                  updates\ncronie-anacron.x86_64                   1.4.11-20.el7_6                  updates\ndbus.x86_64                             1:1.10.24-13.el7_6               updates\ndbus-libs.x86_64                        1:1.10.24-13.el7_6               updates\ndevice-mapper.x86_64                    7:1.02.149-10.el7_6.7            updates\ndevice-mapper-event.x86_64              7:1.02.149-10.el7_6.7            updates\ndevice-mapper-event-libs.x86_64         7:1.02.149-10.el7_6.7            updates\ndevice-mapper-libs.x86_64               7:1.02.149-10.el7_6.7            updates\nfreetype.x86_64                         2.8-12.el7_6.1                   updates\nglibc.x86_64                            2.17-260.el7_6.5                 updates\nglibc-common.x86_64                     2.17-260.el7_6.5                 updates\ngrub2.x86_64                            1:2.02-0.76.el7.centos.1         updates\ngrub2-common.noarch                     1:2.02-0.76.el7.centos.1         updates\ngrub2-pc.x86_64                         1:2.02-0.76.el7.centos.1         updates\ngrub2-pc-modules.noarch                 1:2.02-0.76.el7.centos.1         updates\ngrub2-tools.x86_64                      1:2.02-0.76.el7.centos.1         updates\ngrub2-tools-extra.x86_64                1:2.02-0.76.el7.centos.1         updates\ngrub2-tools-minimal.x86_64              1:2.02-0.76.el7.centos.1         updates\niproute.x86_64                          4.11.0-14.el7_6.2                updates\nipset.x86_64                            6.38-3.el7_6                     updates\nipset-libs.x86_64                       6.38-3.el7_6                     updates\nkernel.x86_64                           3.10.0-957.12.2.el7              updates\nkernel-tools.x86_64                     3.10.0-957.12.2.el7              updates\nkernel-tools-libs.x86_64                3.10.0-957.12.2.el7              updates\nkexec-tools.x86_64                      2.0.15-21.el7_6.3                updates\nkrb5-libs.x86_64                        1.15.1-37.el7_6                  updates\nlibblkid.x86_64                         2.23.2-59.el7_6.1                updates\nlibgcc.x86_64                           4.8.5-36.el7_6.2                 updates\nlibgomp.x86_64                          4.8.5-36.el7_6.2                 updates\nlibmount.x86_64                         2.23.2-59.el7_6.1                updates\nlibsmartcols.x86_64                     2.23.2-59.el7_6.1                updates\nlibssh2.x86_64                          1.4.3-12.el7_6.2                 updates\nlibstdc++.x86_64                        4.8.5-36.el7_6.2                 updates\nlibuuid.x86_64                          2.23.2-59.el7_6.1                updates\nlvm2.x86_64                             7:2.02.180-10.el7_6.7            updates\nlvm2-libs.x86_64                        7:2.02.180-10.el7_6.7            updates\nmicrocode_ctl.x86_64                    2:2.1-47.2.el7_6                 updates\nnss.x86_64                              3.36.0-7.1.el7_6                 updates\nnss-pem.x86_64                          1.0.3-5.el7_6.1                  updates\nnss-sysinit.x86_64                      3.36.0-7.1.el7_6                 updates\nnss-tools.x86_64                        3.36.0-7.1.el7_6                 updates\nnss-util.x86_64                         3.36.0-1.1.el7_6                 updates\nopenldap.x86_64                         2.4.44-21.el7_6                  updates\nopenssl.x86_64                          1:1.0.2k-16.el7_6.1              updates\nopenssl-libs.x86_64                     1:1.0.2k-16.el7_6.1              updates\npolicycoreutils.x86_64                  2.5-29.el7_6.1                   updates\npolkit.x86_64                           0.112-18.el7_6.1                 updates\npython.x86_64                           2.7.5-77.el7_6                   updates\npython-libs.x86_64                      2.7.5-77.el7_6                   updates\npython-perf.x86_64                      3.10.0-957.12.2.el7              updates\nselinux-policy.noarch                   3.13.1-229.el7_6.12              updates\nselinux-policy-targeted.noarch          3.13.1-229.el7_6.12              updates\nshadow-utils.x86_64                     2:4.1.5.1-25.el7_6.1             updates\nsystemd.x86_64                          219-62.el7_6.6                   updates\nsystemd-libs.x86_64                     219-62.el7_6.6                   updates\nsystemd-sysv.x86_64                     219-62.el7_6.6                   updates\ntuned.noarch                            2.10.0-6.el7_6.3                 updates\ntzdata.noarch                           2019a-1.el7                      updates\nutil-linux.x86_64                       2.23.2-59.el7_6.1                updates\nxfsprogs.x86_64                         4.5.0-19.el7_6                   updates", "stdout_lines": ["Loaded plugins: fastestmirror", "Determining fastest mirrors", " * base: mirror.nbrc.ac.in", " * extras: mirror.nbrc.ac.in", " * updates: mirror.nbrc.ac.in", "", "NetworkManager.x86_64                   1:1.12.0-10.el7_6                updates", "NetworkManager-libnm.x86_64             1:1.12.0-10.el7_6                updates", "NetworkManager-team.x86_64              1:1.12.0-10.el7_6                updates", "NetworkManager-tui.x86_64               1:1.12.0-10.el7_6                updates", "bind-libs-lite.x86_64                   32:9.9.4-73.el7_6                updates", "bind-license.noarch                     32:9.9.4-73.el7_6                updates", "cronie.x86_64                           1.4.11-20.el7_6                  updates", "cronie-anacron.x86_64                   1.4.11-20.el7_6                  updates", "dbus.x86_64                             1:1.10.24-13.el7_6               updates", "dbus-libs.x86_64                        1:1.10.24-13.el7_6               updates", "device-mapper.x86_64                    7:1.02.149-10.el7_6.7            updates", "device-mapper-event.x86_64              7:1.02.149-10.el7_6.7            updates", "device-mapper-event-libs.x86_64         7:1.02.149-10.el7_6.7            updates", "device-mapper-libs.x86_64               7:1.02.149-10.el7_6.7            updates", "freetype.x86_64                         2.8-12.el7_6.1                   updates", "glibc.x86_64                            2.17-260.el7_6.5                 updates", "glibc-common.x86_64                     2.17-260.el7_6.5                 updates", "grub2.x86_64                            1:2.02-0.76.el7.centos.1         updates", "grub2-common.noarch                     1:2.02-0.76.el7.centos.1         updates", "grub2-pc.x86_64                         1:2.02-0.76.el7.centos.1         updates", "grub2-pc-modules.noarch                 1:2.02-0.76.el7.centos.1         updates", "grub2-tools.x86_64                      1:2.02-0.76.el7.centos.1         updates", "grub2-tools-extra.x86_64                1:2.02-0.76.el7.centos.1         updates", "grub2-tools-minimal.x86_64              1:2.02-0.76.el7.centos.1         updates", "iproute.x86_64                          4.11.0-14.el7_6.2                updates", "ipset.x86_64                            6.38-3.el7_6                     updates", "ipset-libs.x86_64                       6.38-3.el7_6                     updates", "kernel.x86_64                           3.10.0-957.12.2.el7              updates", "kernel-tools.x86_64                     3.10.0-957.12.2.el7              updates", "kernel-tools-libs.x86_64                3.10.0-957.12.2.el7              updates", "kexec-tools.x86_64                      2.0.15-21.el7_6.3                updates", "krb5-libs.x86_64                        1.15.1-37.el7_6                  updates", "libblkid.x86_64                         2.23.2-59.el7_6.1                updates", "libgcc.x86_64                           4.8.5-36.el7_6.2                 updates", "libgomp.x86_64                          4.8.5-36.el7_6.2                 updates", "libmount.x86_64                         2.23.2-59.el7_6.1                updates", "libsmartcols.x86_64                     2.23.2-59.el7_6.1                updates", "libssh2.x86_64                          1.4.3-12.el7_6.2                 updates", "libstdc++.x86_64                        4.8.5-36.el7_6.2                 updates", "libuuid.x86_64                          2.23.2-59.el7_6.1                updates", "lvm2.x86_64                             7:2.02.180-10.el7_6.7            updates", "lvm2-libs.x86_64                        7:2.02.180-10.el7_6.7            updates", "microcode_ctl.x86_64                    2:2.1-47.2.el7_6                 updates", "nss.x86_64                              3.36.0-7.1.el7_6                 updates", "nss-pem.x86_64                          1.0.3-5.el7_6.1                  updates", "nss-sysinit.x86_64                      3.36.0-7.1.el7_6                 updates", "nss-tools.x86_64                        3.36.0-7.1.el7_6                 updates", "nss-util.x86_64                         3.36.0-1.1.el7_6                 updates", "openldap.x86_64                         2.4.44-21.el7_6                  updates", "openssl.x86_64                          1:1.0.2k-16.el7_6.1              updates", "openssl-libs.x86_64                     1:1.0.2k-16.el7_6.1              updates", "policycoreutils.x86_64                  2.5-29.el7_6.1                   updates", "polkit.x86_64                           0.112-18.el7_6.1                 updates", "python.x86_64                           2.7.5-77.el7_6                   updates", "python-libs.x86_64                      2.7.5-77.el7_6                   updates", "python-perf.x86_64                      3.10.0-957.12.2.el7              updates", "selinux-policy.noarch                   3.13.1-229.el7_6.12              updates", "selinux-policy-targeted.noarch          3.13.1-229.el7_6.12              updates", "shadow-utils.x86_64                     2:4.1.5.1-25.el7_6.1             updates", "systemd.x86_64                          219-62.el7_6.6                   updates", "systemd-libs.x86_64                     219-62.el7_6.6                   updates", "systemd-sysv.x86_64                     219-62.el7_6.6                   updates", "tuned.noarch                            2.10.0-6.el7_6.3                 updates", "tzdata.noarch                           2019a-1.el7                      updates", "util-linux.x86_64                       2.23.2-59.el7_6.1                updates", "xfsprogs.x86_64                         4.5.0-19.el7_6                   updates"]}
2019-06-07 09:42:11,236 p=14782 u=ursravik |  ...ignoring
2019-06-07 09:42:11,254 p=14782 u=ursravik |  TASK [patchcheck : debug] **********************************************************************************************************************
2019-06-07 09:42:11,275 p=14782 u=ursravik |  skipping: [lin03]
2019-06-07 09:42:11,298 p=14782 u=ursravik |  TASK [patchcheck : copy] ***********************************************************************************************************************
2019-06-07 09:42:11,910 p=14782 u=ursravik |  changed: [lin03 -> localhost]
2019-06-07 09:42:11,927 p=14782 u=ursravik |  TASK [patchcheck : Remove old /tmp/repoinfo-servername] ****************************************************************************************
2019-06-07 09:42:12,450 p=14782 u=ursravik |  changed: [lin03]
2019-06-07 09:42:12,467 p=14782 u=ursravik |  TASK [patchcheck : Copy repo info to /tmp/repoinfo-servername] *********************************************************************************
2019-06-07 09:42:12,487 p=14782 u=ursravik |  skipping: [lin03]
2019-06-07 09:42:12,511 p=14782 u=ursravik |  TASK [prepatch : stat] *************************************************************************************************************************
2019-06-07 09:42:12,913 p=14782 u=ursravik |  ok: [lin03]
2019-06-07 09:42:12,931 p=14782 u=ursravik |  TASK [prepatch : Run pre-check.sh before patching to capture data] *****************************************************************************
2019-06-07 09:42:13,567 p=14782 u=ursravik |  changed: [lin03]
2019-06-07 09:42:13,585 p=14782 u=ursravik |  TASK [prepatch : copy prechecks output back to control node] ***********************************************************************************
2019-06-07 09:42:14,032 p=14782 u=ursravik |  changed: [lin03]
2019-06-07 09:42:14,052 p=14782 u=ursravik |  TASK [prepatch : copy] *************************************************************************************************************************
2019-06-07 09:42:14,398 p=14782 u=ursravik |  changed: [lin03 -> localhost]
2019-06-07 09:42:14,399 p=14782 u=ursravik |  PLAY RECAP *************************************************************************************************************************************
2019-06-07 09:42:14,399 p=14782 u=ursravik |  lin03                      : ok=8    changed=6    unreachable=0    failed=0   
2019-06-08 07:32:43,660 p=3825 u=ursravik |  PLAY [nonoracle] *******************************************************************************************************************************
2019-06-08 07:32:43,676 p=3825 u=ursravik |  TASK [Gathering Facts] *************************************************************************************************************************
2019-06-08 07:32:45,511 p=3825 u=ursravik |  ok: [lin03]
2019-06-08 07:32:45,529 p=3825 u=ursravik |  TASK [patchcheck : Check if there are packages to update] **************************************************************************************
2019-06-08 07:32:47,486 p=3825 u=ursravik |  fatal: [lin03]: FAILED! => {"changed": true, "cmd": "timeout 2m yum check-update", "delta": "0:00:01.440067", "end": "2019-06-08 17:02:47.478379", "msg": "non-zero return code", "rc": 100, "start": "2019-06-08 17:02:46.038312", "stderr": "", "stderr_lines": [], "stdout": "Loaded plugins: fastestmirror\nLoading mirror speeds from cached hostfile\n * base: mirror.nbrc.ac.in\n * extras: mirror.nbrc.ac.in\n * updates: mirror.nbrc.ac.in\n\nNetworkManager.x86_64                   1:1.12.0-10.el7_6                updates\nNetworkManager-libnm.x86_64             1:1.12.0-10.el7_6                updates\nNetworkManager-team.x86_64              1:1.12.0-10.el7_6                updates\nNetworkManager-tui.x86_64               1:1.12.0-10.el7_6                updates\nbind-libs-lite.x86_64                   32:9.9.4-73.el7_6                updates\nbind-license.noarch                     32:9.9.4-73.el7_6                updates\ncronie.x86_64                           1.4.11-20.el7_6                  updates\ncronie-anacron.x86_64                   1.4.11-20.el7_6                  updates\ndbus.x86_64                             1:1.10.24-13.el7_6               updates\ndbus-libs.x86_64                        1:1.10.24-13.el7_6               updates\ndevice-mapper.x86_64                    7:1.02.149-10.el7_6.7            updates\ndevice-mapper-event.x86_64              7:1.02.149-10.el7_6.7            updates\ndevice-mapper-event-libs.x86_64         7:1.02.149-10.el7_6.7            updates\ndevice-mapper-libs.x86_64               7:1.02.149-10.el7_6.7            updates\nfreetype.x86_64                         2.8-12.el7_6.1                   updates\nglibc.x86_64                            2.17-260.el7_6.5                 updates\nglibc-common.x86_64                     2.17-260.el7_6.5                 updates\ngrub2.x86_64                            1:2.02-0.76.el7.centos.1         updates\ngrub2-common.noarch                     1:2.02-0.76.el7.centos.1         updates\ngrub2-pc.x86_64                         1:2.02-0.76.el7.centos.1         updates\ngrub2-pc-modules.noarch                 1:2.02-0.76.el7.centos.1         updates\ngrub2-tools.x86_64                      1:2.02-0.76.el7.centos.1         updates\ngrub2-tools-extra.x86_64                1:2.02-0.76.el7.centos.1         updates\ngrub2-tools-minimal.x86_64              1:2.02-0.76.el7.centos.1         updates\niproute.x86_64                          4.11.0-14.el7_6.2                updates\nipset.x86_64                            6.38-3.el7_6                     updates\nipset-libs.x86_64                       6.38-3.el7_6                     updates\nkernel.x86_64                           3.10.0-957.12.2.el7              updates\nkernel-tools.x86_64                     3.10.0-957.12.2.el7              updates\nkernel-tools-libs.x86_64                3.10.0-957.12.2.el7              updates\nkexec-tools.x86_64                      2.0.15-21.el7_6.3                updates\nkrb5-libs.x86_64                        1.15.1-37.el7_6                  updates\nlibblkid.x86_64                         2.23.2-59.el7_6.1                updates\nlibgcc.x86_64                           4.8.5-36.el7_6.2                 updates\nlibgomp.x86_64                          4.8.5-36.el7_6.2                 updates\nlibmount.x86_64                         2.23.2-59.el7_6.1                updates\nlibsmartcols.x86_64                     2.23.2-59.el7_6.1                updates\nlibssh2.x86_64                          1.4.3-12.el7_6.2                 updates\nlibstdc++.x86_64                        4.8.5-36.el7_6.2                 updates\nlibuuid.x86_64                          2.23.2-59.el7_6.1                updates\nlvm2.x86_64                             7:2.02.180-10.el7_6.7            updates\nlvm2-libs.x86_64                        7:2.02.180-10.el7_6.7            updates\nmicrocode_ctl.x86_64                    2:2.1-47.2.el7_6                 updates\nnss.x86_64                              3.36.0-7.1.el7_6                 updates\nnss-pem.x86_64                          1.0.3-5.el7_6.1                  updates\nnss-sysinit.x86_64                      3.36.0-7.1.el7_6                 updates\nnss-tools.x86_64                        3.36.0-7.1.el7_6                 updates\nnss-util.x86_64                         3.36.0-1.1.el7_6                 updates\nopenldap.x86_64                         2.4.44-21.el7_6                  updates\nopenssl.x86_64                          1:1.0.2k-16.el7_6.1              updates\nopenssl-libs.x86_64                     1:1.0.2k-16.el7_6.1              updates\npolicycoreutils.x86_64                  2.5-29.el7_6.1                   updates\npolkit.x86_64                           0.112-18.el7_6.1                 updates\npython.x86_64                           2.7.5-77.el7_6                   updates\npython-libs.x86_64                      2.7.5-77.el7_6                   updates\npython-perf.x86_64                      3.10.0-957.12.2.el7              updates\nselinux-policy.noarch                   3.13.1-229.el7_6.12              updates\nselinux-policy-targeted.noarch          3.13.1-229.el7_6.12              updates\nshadow-utils.x86_64                     2:4.1.5.1-25.el7_6.1             updates\nsystemd.x86_64                          219-62.el7_6.6                   updates\nsystemd-libs.x86_64                     219-62.el7_6.6                   updates\nsystemd-sysv.x86_64                     219-62.el7_6.6                   updates\ntuned.noarch                            2.10.0-6.el7_6.3                 updates\ntzdata.noarch                           2019a-1.el7                      updates\nutil-linux.x86_64                       2.23.2-59.el7_6.1                updates\nxfsprogs.x86_64                         4.5.0-19.el7_6                   updates", "stdout_lines": ["Loaded plugins: fastestmirror", "Loading mirror speeds from cached hostfile", " * base: mirror.nbrc.ac.in", " * extras: mirror.nbrc.ac.in", " * updates: mirror.nbrc.ac.in", "", "NetworkManager.x86_64                   1:1.12.0-10.el7_6                updates", "NetworkManager-libnm.x86_64             1:1.12.0-10.el7_6                updates", "NetworkManager-team.x86_64              1:1.12.0-10.el7_6                updates", "NetworkManager-tui.x86_64               1:1.12.0-10.el7_6                updates", "bind-libs-lite.x86_64                   32:9.9.4-73.el7_6                updates", "bind-license.noarch                     32:9.9.4-73.el7_6                updates", "cronie.x86_64                           1.4.11-20.el7_6                  updates", "cronie-anacron.x86_64                   1.4.11-20.el7_6                  updates", "dbus.x86_64                             1:1.10.24-13.el7_6               updates", "dbus-libs.x86_64                        1:1.10.24-13.el7_6               updates", "device-mapper.x86_64                    7:1.02.149-10.el7_6.7            updates", "device-mapper-event.x86_64              7:1.02.149-10.el7_6.7            updates", "device-mapper-event-libs.x86_64         7:1.02.149-10.el7_6.7            updates", "device-mapper-libs.x86_64               7:1.02.149-10.el7_6.7            updates", "freetype.x86_64                         2.8-12.el7_6.1                   updates", "glibc.x86_64                            2.17-260.el7_6.5                 updates", "glibc-common.x86_64                     2.17-260.el7_6.5                 updates", "grub2.x86_64                            1:2.02-0.76.el7.centos.1         updates", "grub2-common.noarch                     1:2.02-0.76.el7.centos.1         updates", "grub2-pc.x86_64                         1:2.02-0.76.el7.centos.1         updates", "grub2-pc-modules.noarch                 1:2.02-0.76.el7.centos.1         updates", "grub2-tools.x86_64                      1:2.02-0.76.el7.centos.1         updates", "grub2-tools-extra.x86_64                1:2.02-0.76.el7.centos.1         updates", "grub2-tools-minimal.x86_64              1:2.02-0.76.el7.centos.1         updates", "iproute.x86_64                          4.11.0-14.el7_6.2                updates", "ipset.x86_64                            6.38-3.el7_6                     updates", "ipset-libs.x86_64                       6.38-3.el7_6                     updates", "kernel.x86_64                           3.10.0-957.12.2.el7              updates", "kernel-tools.x86_64                     3.10.0-957.12.2.el7              updates", "kernel-tools-libs.x86_64                3.10.0-957.12.2.el7              updates", "kexec-tools.x86_64                      2.0.15-21.el7_6.3                updates", "krb5-libs.x86_64                        1.15.1-37.el7_6                  updates", "libblkid.x86_64                         2.23.2-59.el7_6.1                updates", "libgcc.x86_64                           4.8.5-36.el7_6.2                 updates", "libgomp.x86_64                          4.8.5-36.el7_6.2                 updates", "libmount.x86_64                         2.23.2-59.el7_6.1                updates", "libsmartcols.x86_64                     2.23.2-59.el7_6.1                updates", "libssh2.x86_64                          1.4.3-12.el7_6.2                 updates", "libstdc++.x86_64                        4.8.5-36.el7_6.2                 updates", "libuuid.x86_64                          2.23.2-59.el7_6.1                updates", "lvm2.x86_64                             7:2.02.180-10.el7_6.7            updates", "lvm2-libs.x86_64                        7:2.02.180-10.el7_6.7            updates", "microcode_ctl.x86_64                    2:2.1-47.2.el7_6                 updates", "nss.x86_64                              3.36.0-7.1.el7_6                 updates", "nss-pem.x86_64                          1.0.3-5.el7_6.1                  updates", "nss-sysinit.x86_64                      3.36.0-7.1.el7_6                 updates", "nss-tools.x86_64                        3.36.0-7.1.el7_6                 updates", "nss-util.x86_64                         3.36.0-1.1.el7_6                 updates", "openldap.x86_64                         2.4.44-21.el7_6                  updates", "openssl.x86_64                          1:1.0.2k-16.el7_6.1              updates", "openssl-libs.x86_64                     1:1.0.2k-16.el7_6.1              updates", "policycoreutils.x86_64                  2.5-29.el7_6.1                   updates", "polkit.x86_64                           0.112-18.el7_6.1                 updates", "python.x86_64                           2.7.5-77.el7_6                   updates", "python-libs.x86_64                      2.7.5-77.el7_6                   updates", "python-perf.x86_64                      3.10.0-957.12.2.el7              updates", "selinux-policy.noarch                   3.13.1-229.el7_6.12              updates", "selinux-policy-targeted.noarch          3.13.1-229.el7_6.12              updates", "shadow-utils.x86_64                     2:4.1.5.1-25.el7_6.1             updates", "systemd.x86_64                          219-62.el7_6.6                   updates", "systemd-libs.x86_64                     219-62.el7_6.6                   updates", "systemd-sysv.x86_64                     219-62.el7_6.6                   updates", "tuned.noarch                            2.10.0-6.el7_6.3                 updates", "tzdata.noarch                           2019a-1.el7                      updates", "util-linux.x86_64                       2.23.2-59.el7_6.1                updates", "xfsprogs.x86_64                         4.5.0-19.el7_6                   updates"]}
2019-06-08 07:32:47,486 p=3825 u=ursravik |  ...ignoring
2019-06-08 07:32:47,505 p=3825 u=ursravik |  TASK [patchcheck : debug] **********************************************************************************************************************
2019-06-08 07:32:47,532 p=3825 u=ursravik |  skipping: [lin03]
2019-06-08 07:32:47,557 p=3825 u=ursravik |  TASK [patchcheck : copy] ***********************************************************************************************************************
2019-06-08 07:32:48,116 p=3825 u=ursravik |  changed: [lin03 -> localhost]
2019-06-08 07:32:48,133 p=3825 u=ursravik |  TASK [patchcheck : Remove old /tmp/repoinfo-servername] ****************************************************************************************
2019-06-08 07:32:48,679 p=3825 u=ursravik |  ok: [lin03]
2019-06-08 07:32:48,696 p=3825 u=ursravik |  TASK [patchcheck : Copy repo info to /tmp/repoinfo-servername] *********************************************************************************
2019-06-08 07:32:48,714 p=3825 u=ursravik |  skipping: [lin03]
